reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,texto_Traducido
7a587804-e134-4a6f-8f12-9d6eebc68dfa,Sebastian Rojas,https://play-lh.googleusercontent.com/a/ACg8ocKTr8PYx6SsJCpLz68-L2mvN0lV4-sj7AcvV0lhqKRxA21tf1U=mo,No serviría de nada porque hay gente que se hace pasar por una persona con la foto y tengan problemas y no me gusta es eso lo otro si es que no debería existir esta app en mi opinión,1,0,24.4.1,2024-05-15 20:51:16,,,24.4.1,No serviría de nada porque hay gente que se hace pasar por una persona con la foto y tengan problemas y no me gusta es eso lo otro si es que no debería existir esta app en mi opinión
0f9ae1c4-80c6-4e1b-b766-253c52cbbf32,Jorge Jaramillo,https://play-lh.googleusercontent.com/a-/ALV-UjWd2LH_3BBAFhbCFOuaxP1cONLCFhcvbzO-uFjPyXI2zWQI1Bg,Lo peor me envian una foto y no puedo verla que app mas mala,1,2,24.5.0,2024-05-15 20:26:35,,,24.5.0,Lo peor me envian una foto y no puedo verla que app mas mala
33998f40-d797-4373-ac96-00394a3ef8d3,Jeremith Caiza,https://play-lh.googleusercontent.com/a-/ALV-UjUfr8L0wIcSLhipEAnb1OthouJLO83oXEVdnZGslT_d2MZPMFbM,Pésima la app ya no me permite ingresar a mi cuenta está actualizacion es la peor,1,1,24.4.1,2024-05-15 19:34:18,,,24.4.1,Pésima la app ya no me permite ingresar a mi cuenta está actualizacion es la peor
8eda7d75-d12e-40df-82d8-195a85c04739,papeleria innovarte,https://play-lh.googleusercontent.com/a/ACg8ocIGIAbN6EOyJDQzrsgD_znCYtbafaR4AurvCoeoc1VNnRzPow=mo,Buena app solo aveces se atora,4,0,24.4.1,2024-05-15 19:32:25,,,24.4.1,Buena app solo aveces se atora
0b017fbf-5cd8-401b-a2f6-3ea7daacb494,Emerson Cristian,https://play-lh.googleusercontent.com/a-/ALV-UjVNWB_AmdigfKaCVNZkdTMV0f_JataLFFALfFZ_wmkGSxd-r2Bc,AYUDA! DEJÓ DE SER COMPATIBLE CON MI TELEFONO? INGRESO Y ME CIERRA LA APP A LOS SEGUNDOS DE HABER INGRESADO,2,0,24.4.1,2024-05-15 18:56:59,,,24.4.1,AYUDA! DEJÓ DE SER COMPATIBLE CON MI TELEFONO? INGRESO Y ME CIERRA LA APP A LOS SEGUNDOS DE HABER INGRESADO
fa72d668-7601-4314-9ac4-78f3f0f901e7,Alexander Vilchis,https://play-lh.googleusercontent.com/a-/ALV-UjXxz8qgNtIC1Vh3jbs8BOvN3WcuZWjo74CpWyZc7PCintU1YLto,Verdaderamente es una mrd de app si se pudiera le doy un 0 me equivoque al poner mi edad y me tumbaron mi cuenta son una mrd grindr,1,1,24.2.2,2024-05-15 18:13:18,,,24.2.2,Verdaderamente es una mrd de app si se pudiera le doy un 0 me equivoque al poner mi edad y me tumbaron mi cuenta son una mrd grindr
78a943aa-2781-4f43-a588-7c197fce9a50,Ricardo Ali Cedeño Romero,https://play-lh.googleusercontent.com/a-/ALV-UjVJkYUlPIq835N84Xgc__I-gsx82d9trNqrsUckAb9kK5d9yBBeng,"Me eh tirado vatos bn rikos, manden mensaje en ig: rcr02220",5,1,24.4.1,2024-05-15 17:53:27,,,24.4.1,"Me eh tirado vatos bn rikos, manden mensaje en ig: rcr02220"
9718dabf-0f99-4471-81ca-dea7afcd94c1,Gaming With León,https://play-lh.googleusercontent.com/a-/ALV-UjXmrthMdosHlRMT9KauEsIt5FduVm3rx5v4aU06Julopzs5OqPq,Buena app,5,0,24.4.1,2024-05-15 17:10:06,,,24.4.1,Buena app
d4f1ca38-9231-46f2-aedc-508af761188a,Carlos Burgoa Morales,https://play-lh.googleusercontent.com/a/ACg8ocL6AF3YVies_ps8qWgjTiRKmfk9AHWbkWnwSRaB35NWFPwWCg=mo,"La app está demasiado lenta, se entrecorta el internet y la conexión que tengo es buena.",3,1,24.4.1,2024-05-15 17:01:00,,,24.4.1,"La app está demasiado lenta, se entrecorta el internet y la conexión que tengo es buena."
701e9f0f-409c-4ca7-91ca-78b15abe09aa,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Es adictivo tentador y peligroso pero lo vale,5,0,24.4.1,2024-05-15 16:51:02,,,24.4.1,Es adictivo tentador y peligroso pero lo vale
484d0b92-a5b6-48b6-ae38-4e114727ce6c,Andy Tamayo,https://play-lh.googleusercontent.com/a-/ALV-UjWf9M8MWv8B2KHESKcrltU-0MUik-6cZo6YvwpN8EYh8Xs0Qv95,Pesimo no puedo ingresar una app horrible,1,1,24.4.1,2024-05-15 16:49:36,,,24.4.1,Pesimo no puedo ingresar una app horrible
e203872d-9e96-4679-aadd-8b0d14901c0d,Juan Rojas,https://play-lh.googleusercontent.com/a/ACg8ocILr6BSEwiU20cWZhqDreRWMDhHlpuZoV7xLMQa0wE1944bhw=mo,Excelente,5,0,24.4.1,2024-05-15 16:42:50,,,24.4.1,Excelente
38621054-47d5-435d-a31f-59f447366af2,Valentina Busquets,https://play-lh.googleusercontent.com/a-/ALV-UjX5mKHhH0YIaFEcGTyds2x8wsmqPOa7Pkz0T_vIQy0X7yYWBK8,No debería darle ni un pt Estrella aplicación de mrd es lo peor ni abre ni deja hacer nada es lo peor del mundo un asco. Si existiera la peor calificación se la daría es una pena esa basura,1,1,,2024-05-15 16:23:42,,,,No debería darle ni un pt Estrella aplicación de mrd es lo peor ni abre ni deja hacer nada es lo peor del mundo un asco. Si existiera la peor calificación se la daría es una pena esa basura
b45b6375-6b4d-4e83-a50d-afbae890d2e1,Manuel Armas,https://play-lh.googleusercontent.com/a/ACg8ocIopefCurJZDGSE1AhztPZAXZPCsgt4a0ORbupjJuJpO3Rni30k=mo,"He descargado nuevamente la app pero cada vez que empieza a actualizarse, la misma se cierra y pasa constantemente, no comprendo qué pasa, y he intentado en teléfonos de gama baja y si abre pero en mi equipo no quiere volver a abrir el mismo.",1,0,24.4.1,2024-05-15 14:40:24,,,24.4.1,"He descargado nuevamente la app pero cada vez que empieza a actualizarse, la misma se cierra y pasa constantemente, no comprendo qué pasa, y he intentado en teléfonos de gama baja y si abre pero en mi equipo no quiere volver a abrir el mismo."
6ad7cedb-0d47-4943-9c83-89f7e90e65a2,Angel Chay,https://play-lh.googleusercontent.com/a/ACg8ocIL9hYR88K8adJnmOK9UZEQ78LgoaQThj2Hq-5cGzEguim9iA=mo,"Ya no deja registrarse como antes, cada vez decae mas",1,1,9.16.1,2024-05-15 14:12:07,,,9.16.1,"Ya no deja registrarse como antes, cada vez decae mas"
69b53445-25a6-4fbe-b455-c32bbc5a7068,Jose Acosta,https://play-lh.googleusercontent.com/a-/ALV-UjUQQdleWQBCMq15EcnlzjT81cdctNgenXtwlYpmTYatfNL_g48_,No sé que paso pero no me deja acceder por facebook dice que error de registro y no puedo entrar igual por Google,5,1,8.15.1,2024-05-15 13:56:22,,,8.15.1,No sé que paso pero no me deja acceder por facebook dice que error de registro y no puedo entrar igual por Google
9c9dd69d-e960-4684-9708-64965e632c83,Josué crisōstomo Ceballos,https://play-lh.googleusercontent.com/a/ACg8ocIVRv18-GvR5QWVYKVsvBhnoJVpKdRlc7U3Ee_M9sc69yKeAIw=mo,Hay error grande Entro y de inmediato me saca,1,1,24.4.1,2024-05-15 13:51:36,,,24.4.1,Hay error grande Entro y de inmediato me saca
dc3ae5d4-aa53-4d7d-86cd-a5848695ddf4,Edison Moreno,https://play-lh.googleusercontent.com/a/ACg8ocJrQKFAZf5X-tFMlqcq33lUqR_YmvGSlyx3Zq23SiNmtCgkvA=mo,Pésima app no se visualiza las fotos al enviar y no se sabe si envío la foto correcta,1,0,24.4.1,2024-05-15 13:48:11,,,24.4.1,Pésima app no se visualiza las fotos al enviar y no se sabe si envío la foto correcta
b25fa236-ef14-4a92-8534-31941bcb8f95,MIGUEL SILVA,https://play-lh.googleusercontent.com/a-/ALV-UjVlslmkvR-d4RC_cOrP5G-1KocWrUZRkKaLq37OqWKoRn5Zs32H,Que porqueria!no tengo mas que decir.,1,0,,2024-05-15 13:04:25,,,,Que porqueria!no tengo mas que decir.
d1111c99-7409-4a63-8d10-08933cc4e589,Carlos Carvalho,https://play-lh.googleusercontent.com/a/ACg8ocKM76oRNj3uKRtYyocQm8ldOBICSEdbiJcyrge6mQkMp6ovCw=mo,"Se cierra sola, desde la ultima.actualizacion alguna solucion?",1,0,,2024-05-15 13:01:22,,,,"Se cierra sola, desde la ultima.actualizacion alguna solucion?"
47ec2dd0-494f-4551-9c42-cbbf0732f2a7,Omar Pinto,https://play-lh.googleusercontent.com/a/ACg8ocIbtA0HRKpE-M-x29to_dCisi-_eM1IkDSWU2vaTdTS5Abt=mo,Buena app,5,0,24.4.1,2024-05-15 12:50:39,,,24.4.1,Buena app
b188f4a1-496b-481c-98d6-50d06c187f59,Eugenio Gomez,https://play-lh.googleusercontent.com/a-/ALV-UjWR3SgjCkzc0-CzetzLhWSsUWAPyKPQxsenS3YEzNnHx824hhQ,Fue increíble,5,0,,2024-05-15 12:17:30,,,,Fue increíble
7f9189da-d0d7-4177-a676-921ad13c57ca,Hector Espinosa,https://play-lh.googleusercontent.com/a/ACg8ocKmvmu0Wu85VOj7xUPCCPqp9mDl5VO4OAY0D2ktWdKlvVpemA=mo,I have grindr unlimited and im still getting ads?? Seriously??? I hope its a glitch!,3,0,24.4.1,2024-05-15 12:00:49,,,24.4.1,I have grindr unlimited and im still getting ads?? Seriously??? I hope its a glitch!
2e8ac911-4927-400f-8791-965670256781,Dylan Lambraño,https://play-lh.googleusercontent.com/a-/ALV-UjWfv0Diy0foGjK3cBtP4KskJNyXrETG1DPO5NeIVQhrEMM8uGID,No me parece gusto,1,0,24.2.2,2024-05-15 11:58:38,,,24.2.2,No me parece gusto
45c7f1cf-2bee-4779-b706-36e4eb3b3741,Nada Masha,https://play-lh.googleusercontent.com/a/ACg8ocKuGLHcp_0xr6tZ-0RnTzgYli4QfYwUCWwxd-m0miqTgcOGdg=mo,"Está aplicación se ha vuelto muy nefasta , cada 1 o 2 minutos aparece publicidad",1,0,24.4.1,2024-05-15 11:31:31,,,24.4.1,"Está aplicación se ha vuelto muy nefasta , cada 1 o 2 minutos aparece publicidad"
6e9173b1-908d-4893-8080-219f17aec2a8,Sergio Santillán,https://play-lh.googleusercontent.com/a-/ALV-UjXpBAhkP-mhsR9eLlIX8NLsI2A4qtNZP0W3qkK5nnz1aSunUHzW,"Quiero entrar a la app, y se cierra al instante. Ya la desinstale y la volví a instalar y el problema sigue.",1,0,24.4.1,2024-05-15 11:26:39,,,24.4.1,"Quiero entrar a la app, y se cierra al instante. Ya la desinstale y la volví a instalar y el problema sigue."
c0b58df9-1280-4d45-8421-960dc11f7362,Adal,https://play-lh.googleusercontent.com/a-/ALV-UjVInkuGjNQIGrhcO5XvizXXQPuzb1_yaOUdFKRTGqh6GeTEdfM,Mala experiencia los perfiles nunca cargan rtc,1,0,24.4.1,2024-05-15 10:48:43,,,24.4.1,Mala experiencia los perfiles nunca cargan rtc
88b5523b-67df-4a19-a02c-ed0a5a62abf2,jonathan pancaldi,https://play-lh.googleusercontent.com/a/ACg8ocIgAg2htZq-RNW1q9RgTNagHuzThdsF_rJgbRcPHeTJ76bJSg=mo,Cada vez peor esta apps lenta y todo carga mal...ademas de que se lleno de scort y se volvio una apps comercial,1,0,24.4.1,2024-05-15 10:16:12,,,24.4.1,Cada vez peor esta apps lenta y todo carga mal...ademas de que se lleno de scort y se volvio una apps comercial
2aa11b93-94b4-4b1d-b3ef-b7744e065756,Jorge Cruz,https://play-lh.googleusercontent.com/a/ACg8ocKTNJMwR9afRoS83HZklX5U9YTipFrQwHbfnyBryFw9ieQGfQ=mo,"Por lo menos uno se divierte, cómo todo hay mucha publicidad pero se entiende por qué se deben de mantener con algo",5,0,,2024-05-15 09:45:12,,,,"Por lo menos uno se divierte, cómo todo hay mucha publicidad pero se entiende por qué se deben de mantener con algo"
4a6e0196-7eb9-452f-932f-e01be09ef89a,jessy's max,https://play-lh.googleusercontent.com/a-/ALV-UjWCZVd5nGmUNx23yPbksHGRVC5wxug8tN39cOcATO4u0sC4PsZh,"Aveces se pega demasiado,, no carga bien, mm y entre otra s cosas",3,0,9.2.0,2024-05-15 09:43:28,,,9.2.0,"Aveces se pega demasiado,, no carga bien, mm y entre otra s cosas"
75d5d1c3-55cf-4a75-ac21-b5c8a7878689,Tayler Rms,https://play-lh.googleusercontent.com/a-/ALV-UjWQvfi-o4tdvAB9Ds1HWt5YB_-hQcX8YQDdLrEU9kNakPOta54,"No se puede iniciar sesion ni con facebook ni con google, por favor corrijan eso.",1,0,24.4.1,2024-05-15 08:41:49,,,24.4.1,"No se puede iniciar sesion ni con facebook ni con google, por favor corrijan eso."
5b278b8d-416e-48af-af06-204937e00d3f,enrique manuelle cruz quinonez,https://play-lh.googleusercontent.com/a-/ALV-UjXTlAy1fzFoP8gDa5GNdFszUQnWGVy_0jdPb63PVpzGDj1T5VxW,Los anuncios no son el problema. El problema es que toma toda la pantalla que obligatoriamente te transfiere y te saca completamente de la app para brincar a 2das o 3ras aplicaciones que duran minutos en anuncios que ni siquiera son útiles.,1,0,,2024-05-15 08:26:56,,,,Los anuncios no son el problema. El problema es que toma toda la pantalla que obligatoriamente te transfiere y te saca completamente de la app para brincar a 2das o 3ras aplicaciones que duran minutos en anuncios que ni siquiera son útiles.
b9a009e2-fc11-4f3d-93df-abb543a08c5e,TheOlavideBoys Official,https://play-lh.googleusercontent.com/a-/ALV-UjX97keu0YsUBEZTYHOX9jBnDgF1mvu6GfGoOix2uMEVVrm90wI,"Una aplicación cada vez peor, nefasta, lenta, llena de publicidad, que se queda trabada y consume recursos del teléfono y hace que vaya lento. No la recomiendo salvo que no haya otra cosa mejor en la zona en la que estés.",1,0,24.4.1,2024-05-15 07:48:03,,,24.4.1,"Una aplicación cada vez peor, nefasta, lenta, llena de publicidad, que se queda trabada y consume recursos del teléfono y hace que vaya lento. No la recomiendo salvo que no haya otra cosa mejor en la zona en la que estés."
5c8e3ede-ab94-48df-bf51-074c46bae950,Ricardo Adrian (CARDOMIEL),https://play-lh.googleusercontent.com/a-/ALV-UjWHnC3_jORbGnrWaLzZUzO8OUMCfWJyqeoDgYrV6mO7Uw6nfhLwYg,Se aprende a conocer,5,0,24.4.1,2024-05-15 07:39:39,,,24.4.1,Se aprende a conocer
128aa79c-6527-406a-b097-8765eb0b9481,Yobi López,https://play-lh.googleusercontent.com/a-/ALV-UjV_StKFvM2hYbYZ1ZcDrgGuKNOO-5jlCnDbf8uwg6IlZIkEXTck9Q,Va fatal la publicidad de juegos te interrumpe cada momento si no pagas no puedes ver perfiles cada dia te limita mas 😡,2,0,24.4.1,2024-05-15 06:46:38,,,24.4.1,Va fatal la publicidad de juegos te interrumpe cada momento si no pagas no puedes ver perfiles cada dia te limita mas 😡
301c4688-ff09-4253-85eb-9ca798c13ade,Yksjsh Jsjwjej,https://play-lh.googleusercontent.com/a/ACg8ocJvvwPdgE6ITAXbeAl_hilRXbaluORVJSreHBU94Z_vCfvw7A=mo,Me han baneado 3 cuentas diciendo que las uso para uso comercial cuando es falso y solo pareciera que banean cuentas sin hacer su corrrspondiente investigacion sabiendo que en esta aplicacion abunda la envidia y la mala fe.,1,0,,2024-05-15 06:37:03,,,,Me han baneado 3 cuentas diciendo que las uso para uso comercial cuando es falso y solo pareciera que banean cuentas sin hacer su corrrspondiente investigacion sabiendo que en esta aplicacion abunda la envidia y la mala fe.
783ecd2a-d5a2-47da-a272-1e45344a9c88,As Wolf,https://play-lh.googleusercontent.com/a-/ALV-UjUGaHMM64vBZHvDqXqtApWnCQqg_ahFJRFQ7o41-My3m_pJ6u1Nxw,💩💩💩💩💩💩,1,0,24.4.1,2024-05-15 06:02:56,,,24.4.1,💩💩💩💩💩💩
c4d769b8-c461-42e3-95ad-f6e7f08e5bae,Jean Ortega C.P,https://play-lh.googleusercontent.com/a-/ALV-UjW-dIXEH3Q17Cla-0P5mu4dcX82zCq73qkvFVC2Sa2G3Y-5jvQm,"bloquearon mi cuenta sin ningún motivo, simplemente entre a la app y ya no tenía acceso, no hice nada y ya tengo 2 semanas, la aplicación está muy mal hecha.",1,0,24.4.1,2024-05-15 05:36:37,,,24.4.1,"bloquearon mi cuenta sin ningún motivo, simplemente entre a la app y ya no tenía acceso, no hice nada y ya tengo 2 semanas, la aplicación está muy mal hecha."
b0da6421-722a-4f5a-b881-75ce3f97e41b,JORGE ALFONSO VARGAS PEÑAS,https://play-lh.googleusercontent.com/a/ACg8ocLJ1uSLC3uXLTi9CNraBHpUZyVD95y61CRxA6_2XDrkBNA0Fg=mo,BuenA,5,0,24.4.1,2024-05-15 04:26:29,,,24.4.1,BuenA
0b778d0b-ef21-4b9a-860b-99df491601d7,Nicolás Cipolletti,https://play-lh.googleusercontent.com/a-/ALV-UjU0wCN4x0k0vWpg4am643L2SMAxOSV9mCEfLSsgHj9s3E7St_v58A,mala,1,0,5.17.2,2024-05-15 04:11:14,,,5.17.2,mala
9c3828c1-c682-431b-8fc6-0ac012b94295,Wesley Fernandes da Silva,https://play-lh.googleusercontent.com/a-/ALV-UjUPudej1Vwvg-gDBwCETzKDhKxn5qaPhQMdVKwlw5xM1QHGsfG7Ow,"O app hoje é mais uma vitrine de garotos de programa do um app de encontro. Falta regulação ativa e fiscalização. Uma vitrine de carnes em ""promoção"".",1,0,24.5.0,2024-05-18 10:55:51,,,24.5.0,"O app hoje é mais uma vitrine de garotos de programa do um app de encontro. Falta regulação ativa e fiscalização. Uma vitrine de carnes em ""promoção""."
6a499588-1b4f-4f09-a77d-43e92dc8b3bf,Luan Araujo,https://play-lh.googleusercontent.com/a/ACg8ocK86IBot1RW2768hWM8hb8yS6dyuVZICyVuXlptty7nCHbxIA=mo,Bom,3,0,24.5.0,2024-05-18 10:53:20,,,24.5.0,Bom
b80e5f2c-92b7-43d7-8633-ab559d22c584,Rafael Leandro,https://play-lh.googleusercontent.com/a-/ALV-UjUGXdrxcfapoHv6rWqALS0BSV3t0J8scP1p_WI4vJlNvBAMMq_7,"Dps da última atualização, nao ta dando pra abrir os albuns, ta horrível o app",2,1,24.5.0,2024-05-18 10:17:27,,,24.5.0,"Dps da última atualização, nao ta dando pra abrir os albuns, ta horrível o app"
0d7ea066-0eba-4946-9f57-926b5c0bcbfc,Anô nimo,https://play-lh.googleusercontent.com/a/ACg8ocLwSbnYOaM1x_GjsNc_VuhFmbffGc4hmc8jmfSutm-TL0iAJw=mo,Esta travando toda hora,1,1,24.5.0,2024-05-18 09:49:39,,,24.5.0,Esta travando toda hora
bc14dd13-5f10-4a49-a631-2ef30799f424,Wellington,https://play-lh.googleusercontent.com/a-/ALV-UjW6pP5hsklhRtKXLp2oPKxQh8lEV2NRxwMcj4Cw_r30QMkq1QNdeg,Grindr 24.5.0 private albums don't load at all.,1,4,24.5.0,2024-05-18 09:29:56,,,24.5.0,Grindr 24.5.0 private albums don't load at all.
3dbb0625-9674-478c-8a14-4275254eb6a8,Laércio Baldo,https://play-lh.googleusercontent.com/a-/ALV-UjXnQiqXSar7n-Yi3gnrk9enSMobdkg9a9ZkITtzXOHHBJirR4_Dvg,"Aplicativo mesmo pago não funciona, parece proposital pois já está pago pra que fornecer o serviço... Toda hora tem alguma coisa que não funciona só por Deus... É pago ... Tem como funcionar completo??",1,1,24.5.0,2024-05-18 09:19:48,,,24.5.0,"Aplicativo mesmo pago não funciona, parece proposital pois já está pago pra que fornecer o serviço... Toda hora tem alguma coisa que não funciona só por Deus... É pago ... Tem como funcionar completo??"
e3ca7eaa-0b91-4ae8-bb11-f9cf55cba9e4,Rômulo Franco,https://play-lh.googleusercontent.com/a-/ALV-UjXoE7mTuVkHhF-VCVyig1K0PhrOPzUu6WWRM77NFySUc-8bPHFX,"O app é um lixo, as fotos do album não abrem, é péssimo e sofrível. Mesmo pagando a caríssima licença ainda o app apresenta falhas. Não reclmendo",1,1,24.5.0,2024-05-18 09:15:30,,,24.5.0,"O app é um lixo, as fotos do album não abrem, é péssimo e sofrível. Mesmo pagando a caríssima licença ainda o app apresenta falhas. Não reclmendo"
11c64c17-a570-455b-8e3e-cac79daf700c,Paulo Junior,https://play-lh.googleusercontent.com/a-/ALV-UjW6743zTqqArH7tUotwRByMcxHZSl3zHgW3V3cmoGOOEftHs1_f,"o app já era cheio de bug normalmente, agora tá quase impossível de utilizar. e pra piorar, estão com uma política forçada de querer que vc assine o app (bugado). pena que no Brasil é o único app que o povo usa....",1,1,24.5.0,2024-05-18 09:00:11,,,24.5.0,"o app já era cheio de bug normalmente, agora tá quase impossível de utilizar. e pra piorar, estão com uma política forçada de querer que vc assine o app (bugado). pena que no Brasil é o único app que o povo usa...."
c3d46725-0a8a-4cdf-8239-d76aa4e578ab,ATIVO GOIANO,https://play-lh.googleusercontent.com/a/ACg8ocJlaVFAUrcmDt8UWv22WRxFH522camz6ZpnnrPTmmER1e6JXg=mo,"Está com falha, não está funcionando pede para instalar o Google play services. Mas o Google play services está instalado no celular. Já tem algumas semanas que está com esse erro e o suporte do aplicativo não resolve. Existe a possibilidade de usar através do login pelo Facebook, mas trava constantemente, não atualiza a grade de perfil, não envia mensagem. O suporte também já sabe desse erro, entretanto não estão conseguindo resolver a falha. RIP GRINDT",1,6,24.4.1,2024-05-18 08:51:58,,,24.4.1,"Está com falha, não está funcionando pede para instalar o Google play services. Mas o Google play services está instalado no celular. Já tem algumas semanas que está com esse erro e o suporte do aplicativo não resolve. Existe a possibilidade de usar através do login pelo Facebook, mas trava constantemente, não atualiza a grade de perfil, não envia mensagem. O suporte também já sabe desse erro, entretanto não estão conseguindo resolver a falha. RIP GRINDT"
bb80a263-28a4-487f-96ca-b469f888b6ec,Alisson Silva,https://play-lh.googleusercontent.com/a-/ALV-UjXq9gYUQDLPuHgF7ASxTCTFBnY9aVtWEcx7tU25o7UWuDHUyBvf,O aplicativo tá dando erro constantemente. Sem contar que a cada atualização fica reduzido os recursos principais. O aplicativo não está abrindo os álbuns para visualizar fotos.,1,5,24.5.0,2024-05-18 08:46:30,,,24.5.0,O aplicativo tá dando erro constantemente. Sem contar que a cada atualização fica reduzido os recursos principais. O aplicativo não está abrindo os álbuns para visualizar fotos.
a75dfd1e-4386-4ba9-99b3-49be71d18459,Carlos Martins,https://play-lh.googleusercontent.com/a/ACg8ocKTU9pwD9EA2hLNQ7R1acy17GwyltGkMZECJVb95Gvj7LWt7Q=mo,"O app já foi muito bom. Mas a quantidade de anúncios tá exorbitante. Tenho que fechar a página diversas vezes pra poder não ver esses anúncios de apostas. E quando bate o interesse de assinar, os valores são altíssimos, não tem condições. Procurar outros app menos pior!",1,0,24.5.0,2024-05-18 08:38:54,,,24.5.0,"O app já foi muito bom. Mas a quantidade de anúncios tá exorbitante. Tenho que fechar a página diversas vezes pra poder não ver esses anúncios de apostas. E quando bate o interesse de assinar, os valores são altíssimos, não tem condições. Procurar outros app menos pior!"
38bbc318-fef7-441e-acfa-0943fff198ac,Maikon Menegazzo,https://play-lh.googleusercontent.com/a-/ALV-UjVcUtwHq4N5aMdBR-lUcLKx1NQl7S3GEpFb0bnc5cNU7jssvL4D5A,Excesso de propagandas e erros. Assinatura muito cara para a experiência negativa que oferece.,1,9,24.5.0,2024-05-18 08:25:56,,,24.5.0,Excesso de propagandas e erros. Assinatura muito cara para a experiência negativa que oferece.
7337cdb0-b640-4a76-a893-975e3ced7c22,Rondinelli Fortalesa,https://play-lh.googleusercontent.com/a-/ALV-UjVA1tHrCLzV46vPaeVmYffpBK6JieQqfiuGusi6R4S0P4XdkPIF,"Essas últimas atualizações estão dando muito erro nos álbuns privados. Abre, mas não carrega as imagens pro destinatário. Além disso as propagandas são tão insistentes que te forçam a assinar o app.",4,1,24.5.0,2024-05-18 07:46:26,,,24.5.0,"Essas últimas atualizações estão dando muito erro nos álbuns privados. Abre, mas não carrega as imagens pro destinatário. Além disso as propagandas são tão insistentes que te forçam a assinar o app."
448f57e3-23de-47d1-9c3a-1beb27110f48,Glauber Silva,https://play-lh.googleusercontent.com/a-/ALV-UjXshkKBBqY6K8C79NsEoeMTTq_8LBacuMI3BcWURgV5TFyQqltnOA,Bugs e anúncios constantes acabam tornando a experiência muito ruim.,2,0,24.5.0,2024-05-18 07:30:40,,,24.5.0,Bugs e anúncios constantes acabam tornando a experiência muito ruim.
6329b17c-3dab-4d36-97b3-ce99e3554313,Rg M,https://play-lh.googleusercontent.com/a/ACg8ocJfWJOI6QZHBa3yBOybXvEPKuOQeSUYm9fQy8igImujAuMFqQ=mo,Esse aplicativo está muito ruim já foi melhor você faz a compra da assinatura e não recebi entra em contato com o suporte deles não resolve nada decepcionante.,1,0,24.5.0,2024-05-18 07:28:16,,,24.5.0,Esse aplicativo está muito ruim já foi melhor você faz a compra da assinatura e não recebi entra em contato com o suporte deles não resolve nada decepcionante.
2d35ff5b-8128-46b4-8ceb-207c0c013987,marcio de costa,https://play-lh.googleusercontent.com/a-/ALV-UjXrmyo7MmVeatyzam_Y4Nl0X7ddZqDT-utfaQzB6SdOqucjEvIq,"Não deixe eu escrever, receber e mandar imagens",5,0,24.5.0,2024-05-18 07:28:06,,,24.5.0,"Não deixe eu escrever, receber e mandar imagens"
0f3174e5-144e-4f45-9a17-b2d74a4e6e3a,Kali Primo,https://play-lh.googleusercontent.com/a-/ALV-UjU5UI_iuiuO1xbA1cZFv_SVX7XIvtClwedw75hkzDxdANg5MWz7,é impossível usaar com a quantidade de propagando e não vale a pena pagar por uma plataforma cheia de gente feia e arrogante,1,0,24.5.0,2024-05-18 07:19:42,,,24.5.0,é impossível usaar com a quantidade de propagando e não vale a pena pagar por uma plataforma cheia de gente feia e arrogante
5bbbd892-4f2d-468f-aaf1-1c0002ee67ff,Nicolas Vinicius,https://play-lh.googleusercontent.com/a/ACg8ocJ7mXk5Ixg3hxVwcTkIK23oOElUyzv1q4rXzysc4JBkSEdswd0=mo,Boa tarde depois desta última atualização não estou conseguindo acessar os álbum liberados isso é uma palhaçada já não basta as constantes limitações a vcs estão colocando para assinarmos agora isso pela mor,1,0,24.5.0,2024-05-18 07:16:14,,,24.5.0,Boa tarde depois desta última atualização não estou conseguindo acessar os álbum liberados isso é uma palhaçada já não basta as constantes limitações a vcs estão colocando para assinarmos agora isso pela mor
434411bf-90fa-4b41-9932-9981d5e6a5e4,Diego De Souza Santos,https://play-lh.googleusercontent.com/a-/ALV-UjW3mCBn-Uay85r-t3-tQpyIOuJbc03pticwWaWs8umu7bXsehatDg,Aplicativo hoje em dia está com muito vírus e anúncios . Totalmente horrível para usar.,1,0,24.5.0,2024-05-18 06:58:21,,,24.5.0,Aplicativo hoje em dia está com muito vírus e anúncios . Totalmente horrível para usar.
b2c372b0-f19a-4b2f-91db-ee6252b98eb9,Daniel Pena Júnior (Dan),https://play-lh.googleusercontent.com/a-/ALV-UjX-txPAbi3EY1RgVPPlJhimRdjsMkoejGn7k3h5-0fn6Qd4Gv8NeA,The app has bugs in the albums. The photos are not loading.,1,3,24.5.0,2024-05-18 06:53:41,,,24.5.0,The app has bugs in the albums. The photos are not loading.
af6952de-c4aa-42ac-8fab-51b72f09c36a,fernando Mendonça,https://play-lh.googleusercontent.com/a/ACg8ocJORarqZxOoRpy-mr9ZkZc2GtqdRBeId5UFi0u1pvB64jerag=mo,Lixo cada vez pior ....exagerado em anúncio e ainda anúncio de jogos golpistas com videofake enganosos usando famosos por IA .,1,1,,2024-05-18 06:38:00,,,,Lixo cada vez pior ....exagerado em anúncio e ainda anúncio de jogos golpistas com videofake enganosos usando famosos por IA .
